% Moku:Go Oscilloscope
% Channel A (Input 2), DC coupling, 1 x probe attenuation
% Channel B (Input 1), DC coupling, 1 x probe attenuation
% Time span 295.4 ms, time offset 3.629 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-06-23 T 17:12:22 +0200
% Time (s), Channel A (V), Channel B (V)
1.1115662400e-01, 6.9614068698e+00, 3.3463606867e-01
1.1117731200e-01, 6.9614068698e+00, 3.3463606867e-01
1.1119800000e-01, 6.9614068698e+00, 3.3463606867e-01
1.1121868800e-01, 6.9736198643e+00, 3.3463606867e-01
1.1123937600e-01, 6.9736198643e+00, 3.3463606867e-01
1.1126006400e-01, 6.9614068698e+00, 3.3463606867e-01
1.1128075200e-01, 6.9614068698e+00, 3.3463606867e-01
1.1130144000e-01, 6.9736198643e+00, 3.3463606867e-01
1.1132212800e-01, 6.9614068698e+00, 3.3463606867e-01
1.1134281600e-01, 6.9491938753e+00, 3.3463606867e-01
1.1136350400e-01, 6.9491938753e+00, 3.3219346963e-01
1.1138419200e-01, 6.9736198643e+00, 3.3463606867e-01
1.1140488000e-01, 6.9491938753e+00, 3.3463606867e-01
1.1142556800e-01, 6.9491938753e+00, 3.3463606867e-01
1.1144625600e-01, 6.9491938753e+00, 3.3463606867e-01
1.1146694400e-01, 6.9614068698e+00, 3.3463606867e-01
1.1148763200e-01, 6.9491938753e+00, 3.3463606867e-01
1.1150832000e-01, 6.9491938753e+00, 3.3463606867e-01
1.1152900800e-01, 6.9491938753e+00, 3.3463606867e-01
1.1154969600e-01, 6.9369808808e+00, 3.3463606867e-01
1.1157038400e-01, 6.9369808808e+00, 3.3219346963e-01
1.1159107200e-01, 6.9369808808e+00, 3.3463606867e-01
1.1161176000e-01, 6.9369808808e+00, 3.3219346963e-01
1.1163244800e-01, 6.9369808808e+00, 3.3463606867e-01
1.1165313600e-01, 6.9491938753e+00, 3.3463606867e-01
1.1167382400e-01, 6.9247678863e+00, 3.3463606867e-01
1.1169451200e-01, 6.9247678863e+00, 3.3463606867e-01
1.1171520000e-01, 6.9369808808e+00, 3.3463606867e-01
1.1173588800e-01, 6.9247678863e+00, 3.3463606867e-01
1.1175657600e-01, 6.9247678863e+00, 3.3463606867e-01
1.1177726400e-01, 6.9369808808e+00, 3.3707866771e-01
1.1179795200e-01, 6.9247678863e+00, 3.3463606867e-01
1.1181864000e-01, 6.9247678863e+00, 3.3463606867e-01
1.1183932800e-01, 6.9247678863e+00, 3.3463606867e-01
1.1186001600e-01, 6.9125548918e+00, 3.3463606867e-01
1.1188070400e-01, 6.9247678863e+00, 3.3463606867e-01
1.1190139200e-01, 6.9125548918e+00, 3.3463606867e-01
1.1192208000e-01, 6.9247678863e+00, 3.3463606867e-01
1.1194276800e-01, 6.9247678863e+00, 3.3463606867e-01
1.1196345600e-01, 6.9247678863e+00, 3.3463606867e-01
1.1198414400e-01, 6.9247678863e+00, 3.3463606867e-01
1.1200483200e-01, 6.9125548918e+00, 3.3463606867e-01
1.1202552000e-01, 6.9125548918e+00, 3.3463606867e-01
1.1204620800e-01, 6.9003418973e+00, 3.3463606867e-01
1.1206689600e-01, 6.9125548918e+00, 3.3463606867e-01
1.1208758400e-01, 6.9125548918e+00, 3.3463606867e-01
1.1210827200e-01, 6.9003418973e+00, 3.3463606867e-01
1.1212896000e-01, 6.9003418973e+00, 3.3463606867e-01
1.1214964800e-01, 6.8881289028e+00, 3.3219346963e-01
1.1217033600e-01, 6.8881289028e+00, 3.3463606867e-01
1.1219102400e-01, 6.8759159083e+00, 3.3463606867e-01
1.1221171200e-01, 6.8759159083e+00, 3.3463606867e-01
1.1223240000e-01, 6.8881289028e+00, 3.3463606867e-01
1.1225308800e-01, 6.8881289028e+00, 3.3463606867e-01
1.1227377600e-01, 6.8759159083e+00, 3.3463606867e-01
1.1229446400e-01, 6.8759159083e+00, 3.3219346963e-01
1.1231515200e-01, 6.8759159083e+00, 3.3463606867e-01
1.1233584000e-01, 6.8759159083e+00, 3.3463606867e-01
1.1235652800e-01, 6.8881289028e+00, 3.3463606867e-01
1.1237721600e-01, 6.8637029137e+00, 3.3463606867e-01
1.1239790400e-01, 6.8759159083e+00, 3.3463606867e-01
1.1241859200e-01, 6.8637029137e+00, 3.3463606867e-01
1.1243928000e-01, 6.8637029137e+00, 3.3707866771e-01
1.1245996800e-01, 6.8514899192e+00, 3.3463606867e-01
1.1248065600e-01, 6.8637029137e+00, 3.3463606867e-01
1.1250134400e-01, 6.8637029137e+00, 3.3219346963e-01
1.1252203200e-01, 6.8637029137e+00, 3.3219346963e-01
1.1254272000e-01, 6.8514899192e+00, 3.3463606867e-01
1.1256340800e-01, 6.8514899192e+00, 3.3463606867e-01
1.1258409600e-01, 6.8637029137e+00, 3.3219346963e-01
1.1260478400e-01, 6.8514899192e+00, 3.3463606867e-01
1.1262547200e-01, 6.8514899192e+00, 3.3463606867e-01
1.1264616000e-01, 6.8392769247e+00, 3.3463606867e-01
1.1266684800e-01, 6.8514899192e+00, 3.3463606867e-01
1.1268753600e-01, 6.8514899192e+00, 3.3219346963e-01
1.1270822400e-01, 6.8392769247e+00, 3.3219346963e-01
1.1272891200e-01, 6.8392769247e+00, 3.3463606867e-01
1.1274960000e-01, 6.8392769247e+00, 3.3463606867e-01
1.1277028800e-01, 6.8514899192e+00, 3.3219346963e-01
1.1279097600e-01, 6.8392769247e+00, 3.3463606867e-01
1.1281166400e-01, 6.8270639302e+00, 3.3463606867e-01
1.1283235200e-01, 6.8514899192e+00, 3.3463606867e-01
1.1285304000e-01, 6.8270639302e+00, 3.3463606867e-01
1.1287372800e-01, 6.8270639302e+00, 3.3219346963e-01
1.1289441600e-01, 6.8148509357e+00, 3.3463606867e-01
1.1291510400e-01, 6.8270639302e+00, 3.3463606867e-01
1.1293579200e-01, 6.8270639302e+00, 3.3463606867e-01
1.1295648000e-01, 6.8392769247e+00, 3.3463606867e-01
1.1297716800e-01, 6.8270639302e+00, 3.3463606867e-01
1.1299785600e-01, 6.8392769247e+00, 3.3463606867e-01
1.1301854400e-01, 6.8148509357e+00, 3.3463606867e-01
1.1303923200e-01, 6.8148509357e+00, 3.3463606867e-01
1.1305992000e-01, 6.8148509357e+00, 3.3463606867e-01
1.1308060800e-01, 6.8148509357e+00, 3.3463606867e-01
1.1310129600e-01, 6.7904249467e+00, 3.3463606867e-01
1.1312198400e-01, 6.8026379412e+00, 3.3463606867e-01
1.1314267200e-01, 6.8026379412e+00, 3.3463606867e-01
1.1316336000e-01, 6.8148509357e+00, 3.3463606867e-01
1.1318404800e-01, 6.8148509357e+00, 3.3707866771e-01
1.1320473600e-01, 6.8148509357e+00, 3.3219346963e-01
1.1322542400e-01, 6.8026379412e+00, 3.3463606867e-01
1.1324611200e-01, 6.8026379412e+00, 3.3463606867e-01
1.1326680000e-01, 6.7904249467e+00, 3.3463606867e-01
1.1328748800e-01, 6.7904249467e+00, 3.3219346963e-01
1.1330817600e-01, 6.8026379412e+00, 3.3219346963e-01
1.1332886400e-01, 6.8026379412e+00, 3.3463606867e-01
1.1334955200e-01, 6.8026379412e+00, 3.3463606867e-01
1.1337024000e-01, 6.7782119522e+00, 3.3463606867e-01
1.1339092800e-01, 6.7904249467e+00, 3.3463606867e-01
1.1341161600e-01, 6.7782119522e+00, 3.3463606867e-01
1.1343230400e-01, 6.7904249467e+00, 3.3219346963e-01
1.1345299200e-01, 6.7782119522e+00, 3.3463606867e-01
1.1347368000e-01, 6.7782119522e+00, 3.3463606867e-01
1.1349436800e-01, 6.7782119522e+00, 3.3463606867e-01
1.1351505600e-01, 6.7782119522e+00, 3.3463606867e-01
1.1353574400e-01, 6.7782119522e+00, 3.3463606867e-01
1.1355643200e-01, 6.7659989577e+00, 3.3219346963e-01
1.1357712000e-01, 6.7659989577e+00, 3.3463606867e-01
1.1359780800e-01, 6.7659989577e+00, 3.3463606867e-01
1.1361849600e-01, 6.7782119522e+00, 3.3219346963e-01
1.1363918400e-01, 6.7782119522e+00, 3.3463606867e-01
1.1365987200e-01, 6.7659989577e+00, 3.3463606867e-01
1.1368056000e-01, 6.7659989577e+00, 3.3707866771e-01
1.1370124800e-01, 6.7537859632e+00, 3.3463606867e-01
1.1372193600e-01, 6.7537859632e+00, 3.3463606867e-01
1.1374262400e-01, 6.7659989577e+00, 3.3463606867e-01
1.1376331200e-01, 6.7537859632e+00, 3.3463606867e-01
1.1378400000e-01, 6.7659989577e+00, 3.3219346963e-01
1.1380468800e-01, 6.7537859632e+00, 3.3463606867e-01
1.1382537600e-01, 6.7537859632e+00, 3.3463606867e-01
1.1384606400e-01, 6.7659989577e+00, 3.3219346963e-01
1.1386675200e-01, 6.7537859632e+00, 3.3463606867e-01
1.1388744000e-01, 6.7659989577e+00, 3.3219346963e-01
1.1390812800e-01, 6.7415729687e+00, 3.3463606867e-01
1.1392881600e-01, 6.7415729687e+00, 3.3463606867e-01
1.1394950400e-01, 6.7415729687e+00, 3.3463606867e-01
1.1397019200e-01, 6.7415729687e+00, 3.3219346963e-01
1.1399088000e-01, 6.7415729687e+00, 3.3463606867e-01
1.1401156800e-01, 6.7415729687e+00, 3.3463606867e-01
1.1403225600e-01, 6.7293599742e+00, 3.3463606867e-01
1.1405294400e-01, 6.7415729687e+00, 3.3463606867e-01
1.1407363200e-01, 6.7293599742e+00, 3.3463606867e-01
1.1409432000e-01, 6.7171469796e+00, 3.3219346963e-01
1.1411500800e-01, 6.7293599742e+00, 3.3219346963e-01
1.1413569600e-01, 6.7415729687e+00, 3.3463606867e-01
1.1415638400e-01, 6.7293599742e+00, 3.3219346963e-01
1.1417707200e-01, 6.7171469796e+00, 3.3219346963e-01
1.1419776000e-01, 6.7293599742e+00, 3.3463606867e-01
1.1421844800e-01, 6.7293599742e+00, 3.3463606867e-01
1.1423913600e-01, 6.7171469796e+00, 3.3219346963e-01
1.1425982400e-01, 6.7171469796e+00, 3.3463606867e-01
1.1428051200e-01, 6.7171469796e+00, 3.3463606867e-01
1.1430120000e-01, 6.7171469796e+00, 3.3463606867e-01
1.1432188800e-01, 6.7171469796e+00, 3.3707866771e-01
1.1434257600e-01, 6.7171469796e+00, 3.3463606867e-01
1.1436326400e-01, 6.7171469796e+00, 3.3463606867e-01
1.1438395200e-01, 6.7049339851e+00, 3.3463606867e-01
1.1440464000e-01, 6.7049339851e+00, 3.3463606867e-01
1.1442532800e-01, 6.7049339851e+00, 3.3463606867e-01
1.1444601600e-01, 6.6927209906e+00, 3.3463606867e-01
1.1446670400e-01, 6.7049339851e+00, 3.3463606867e-01
1.1448739200e-01, 6.6927209906e+00, 3.3463606867e-01
1.1450808000e-01, 6.6927209906e+00, 3.3463606867e-01
1.1452876800e-01, 6.7049339851e+00, 3.3463606867e-01
1.1454945600e-01, 6.6927209906e+00, 3.3463606867e-01
1.1457014400e-01, 6.6927209906e+00, 3.3463606867e-01
1.1459083200e-01, 6.6805079961e+00, 3.3219346963e-01
1.1461152000e-01, 6.6927209906e+00, 3.3463606867e-01
1.1463220800e-01, 6.6927209906e+00, 3.3707866771e-01
1.1465289600e-01, 6.6805079961e+00, 3.3707866771e-01
1.1467358400e-01, 6.6927209906e+00, 3.3463606867e-01
1.1469427200e-01, 6.6805079961e+00, 3.3463606867e-01
1.1471496000e-01, 6.6805079961e+00, 3.3219346963e-01
1.1473564800e-01, 6.6805079961e+00, 3.3463606867e-01
1.1475633600e-01, 6.6805079961e+00, 3.3463606867e-01
1.1477702400e-01, 6.6682950016e+00, 3.3463606867e-01
1.1479771200e-01, 6.6805079961e+00, 3.3463606867e-01
1.1481840000e-01, 6.6682950016e+00, 3.3463606867e-01
1.1483908800e-01, 6.6682950016e+00, 3.3463606867e-01
1.1485977600e-01, 6.6682950016e+00, 3.3219346963e-01
1.1488046400e-01, 6.6682950016e+00, 3.3463606867e-01
1.1490115200e-01, 6.6805079961e+00, 3.3463606867e-01
1.1492184000e-01, 6.6560820071e+00, 3.3219346963e-01
1.1494252800e-01, 6.6682950016e+00, 3.3463606867e-01
1.1496321600e-01, 6.6560820071e+00, 3.3463606867e-01
1.1498390400e-01, 6.6682950016e+00, 3.3463606867e-01
1.1500459200e-01, 6.6560820071e+00, 3.3463606867e-01
1.1502528000e-01, 6.6560820071e+00, 3.3463606867e-01
1.1504596800e-01, 6.6438690126e+00, 3.3463606867e-01
1.1506665600e-01, 6.6438690126e+00, 3.3463606867e-01
1.1508734400e-01, 6.6560820071e+00, 3.3463606867e-01
1.1510803200e-01, 6.6438690126e+00, 3.3463606867e-01
1.1512872000e-01, 6.6438690126e+00, 3.3463606867e-01
1.1514940800e-01, 6.6438690126e+00, 3.3707866771e-01
1.1517009600e-01, 6.6438690126e+00, 3.3463606867e-01
1.1519078400e-01, 6.6438690126e+00, 3.3219346963e-01
1.1521147200e-01, 6.6438690126e+00, 3.3463606867e-01
1.1523216000e-01, 6.6438690126e+00, 3.3463606867e-01
1.1525284800e-01, 6.6316560181e+00, 3.3707866771e-01
1.1527353600e-01, 6.6316560181e+00, 3.3463606867e-01
1.1529422400e-01, 6.6316560181e+00, 3.3463606867e-01
1.1531491200e-01, 6.6316560181e+00, 3.3463606867e-01
1.1533560000e-01, 6.6316560181e+00, 3.3463606867e-01
1.1535628800e-01, 6.6194430236e+00, 3.3219346963e-01
1.1537697600e-01, 6.6194430236e+00, 3.3463606867e-01
1.1539766400e-01, 6.6194430236e+00, 3.3463606867e-01
1.1541835200e-01, 6.6194430236e+00, 3.3463606867e-01
1.1543904000e-01, 6.6194430236e+00, 3.3463606867e-01
1.1545972800e-01, 6.6072300291e+00, 3.3463606867e-01
1.1548041600e-01, 6.6194430236e+00, 3.3463606867e-01
1.1550110400e-01, 6.6072300291e+00, 3.3463606867e-01
1.1552179200e-01, 6.6072300291e+00, 3.3463606867e-01
1.1554248000e-01, 6.6072300291e+00, 3.3463606867e-01
1.1556316800e-01, 6.6072300291e+00, 3.3219346963e-01
1.1558385600e-01, 6.6194430236e+00, 3.3463606867e-01
1.1560454400e-01, 6.6072300291e+00, 3.3463606867e-01
1.1562523200e-01, 6.5950170346e+00, 3.3219346963e-01
1.1564592000e-01, 6.6072300291e+00, 3.3463606867e-01
1.1566660800e-01, 6.6072300291e+00, 3.3463606867e-01
1.1568729600e-01, 6.5950170346e+00, 3.3463606867e-01
1.1570798400e-01, 6.5828040401e+00, 3.3219346963e-01
1.1572867200e-01, 6.5950170346e+00, 3.3463606867e-01
1.1574936000e-01, 6.5950170346e+00, 3.3463606867e-01
1.1577004800e-01, 6.5950170346e+00, 3.3463606867e-01
1.1579073600e-01, 6.5828040401e+00, 3.3707866771e-01
1.1581142400e-01, 6.5828040401e+00, 3.3219346963e-01
1.1583211200e-01, 6.5828040401e+00, 3.3219346963e-01
1.1585280000e-01, 6.5950170346e+00, 3.3463606867e-01
1.1587348800e-01, 6.5705910455e+00, 3.3463606867e-01
1.1589417600e-01, 6.5828040401e+00, 3.3463606867e-01
1.1591486400e-01, 6.5828040401e+00, 3.3463606867e-01
1.1593555200e-01, 6.5828040401e+00, 3.3463606867e-01
1.1595624000e-01, 6.5828040401e+00, 3.3463606867e-01
1.1597692800e-01, 6.5705910455e+00, 3.3707866771e-01
1.1599761600e-01, 6.5705910455e+00, 3.3463606867e-01
1.1601830400e-01, 6.5705910455e+00, 3.3463606867e-01
1.1603899200e-01, 6.5705910455e+00, 3.3463606867e-01
1.1605968000e-01, 6.5583780510e+00, 3.3463606867e-01
1.1608036800e-01, 6.5705910455e+00, 3.3463606867e-01
1.1610105600e-01, 6.5583780510e+00, 3.3463606867e-01
1.1612174400e-01, 6.5461650565e+00, 3.3463606867e-01
1.1614243200e-01, 6.5705910455e+00, 3.3707866771e-01
1.1616312000e-01, 6.5583780510e+00, 3.3463606867e-01
1.1618380800e-01, 6.5583780510e+00, 3.3463606867e-01
1.1620449600e-01, 6.5461650565e+00, 3.3219346963e-01
1.1622518400e-01, 6.5583780510e+00, 3.3463606867e-01
1.1624587200e-01, 6.5583780510e+00, 3.3463606867e-01
1.1626656000e-01, 6.5583780510e+00, 3.3219346963e-01
1.1628724800e-01, 6.5461650565e+00, 3.3463606867e-01
1.1630793600e-01, 6.5461650565e+00, 3.3463606867e-01
1.1632862400e-01, 6.5461650565e+00, 3.3463606867e-01
1.1634931200e-01, 6.5461650565e+00, 3.3463606867e-01
1.1637000000e-01, 6.5461650565e+00, 3.3463606867e-01
1.1639068800e-01, 6.5339520620e+00, 3.3463606867e-01
1.1641137600e-01, 6.5339520620e+00, 3.3463606867e-01
1.1643206400e-01, 6.5339520620e+00, 3.3463606867e-01
1.1645275200e-01, 6.5339520620e+00, 3.3463606867e-01
1.1647344000e-01, 6.5217390675e+00, 3.3463606867e-01
1.1649412800e-01, 6.5339520620e+00, 3.3219346963e-01
1.1651481600e-01, 6.5217390675e+00, 3.3463606867e-01
1.1653550400e-01, 6.5339520620e+00, 3.3219346963e-01
1.1655619200e-01, 6.5217390675e+00, 3.3219346963e-01
1.1657688000e-01, 6.5217390675e+00, 3.3463606867e-01
1.1659756800e-01, 6.5217390675e+00, 3.3463606867e-01
1.1661825600e-01, 6.5095260730e+00, 3.3463606867e-01
1.1663894400e-01, 6.5217390675e+00, 3.3463606867e-01
1.1665963200e-01, 6.5217390675e+00, 3.3463606867e-01
1.1668032000e-01, 6.5217390675e+00, 3.3463606867e-01
1.1670100800e-01, 6.5095260730e+00, 3.3463606867e-01
1.1672169600e-01, 6.5095260730e+00, 3.3463606867e-01
1.1674238400e-01, 6.4973130785e+00, 3.3463606867e-01
1.1676307200e-01, 6.5217390675e+00, 3.3219346963e-01
1.1678376000e-01, 6.5095260730e+00, 3.3463606867e-01
1.1680444800e-01, 6.5095260730e+00, 3.3463606867e-01
1.1682513600e-01, 6.4973130785e+00, 3.3463606867e-01
1.1684582400e-01, 6.4973130785e+00, 3.3463606867e-01
1.1686651200e-01, 6.4973130785e+00, 3.3463606867e-01
1.1688720000e-01, 6.4973130785e+00, 3.3463606867e-01
1.1690788800e-01, 6.5095260730e+00, 3.3219346963e-01
1.1692857600e-01, 6.4973130785e+00, 3.3707866771e-01
1.1694926400e-01, 6.4851000840e+00, 3.3463606867e-01
1.1696995200e-01, 6.4851000840e+00, 3.3219346963e-01
1.1699064000e-01, 6.4851000840e+00, 3.3463606867e-01
1.1701132800e-01, 6.4851000840e+00, 3.3219346963e-01
1.1703201600e-01, 6.4973130785e+00, 3.3463606867e-01
1.1705270400e-01, 6.4851000840e+00, 3.3463606867e-01
1.1707339200e-01, 6.4851000840e+00, 3.3463606867e-01
1.1709408000e-01, 6.4851000840e+00, 3.3463606867e-01
1.1711476800e-01, 6.4851000840e+00, 3.3219346963e-01
1.1713545600e-01, 6.4728870895e+00, 3.3463606867e-01
1.1715614400e-01, 6.4728870895e+00, 3.3463606867e-01
1.1717683200e-01, 6.4728870895e+00, 3.3219346963e-01
1.1719752000e-01, 6.4728870895e+00, 3.3463606867e-01
1.1721820800e-01, 6.4728870895e+00, 3.3707866771e-01
1.1723889600e-01, 6.4728870895e+00, 3.3463606867e-01
1.1725958400e-01, 6.4728870895e+00, 3.3463606867e-01
1.1728027200e-01, 6.4728870895e+00, 3.3463606867e-01
1.1730096000e-01, 6.4606740950e+00, 3.3463606867e-01
1.1732164800e-01, 6.4606740950e+00, 3.3463606867e-01
1.1734233600e-01, 6.4484611005e+00, 3.3463606867e-01
1.1736302400e-01, 6.4606740950e+00, 3.3463606867e-01
1.1738371200e-01, 6.4606740950e+00, 3.3219346963e-01
1.1740440000e-01, 6.4606740950e+00, 3.3707866771e-01
1.1742508800e-01, 6.4484611005e+00, 3.3463606867e-01
1.1744577600e-01, 6.4484611005e+00, 3.3219346963e-01
1.1746646400e-01, 6.4362481060e+00, 3.3219346963e-01
1.1748715200e-01, 6.4484611005e+00, 3.3463606867e-01
1.1750784000e-01, 6.4484611005e+00, 3.3463606867e-01
1.1752852800e-01, 6.4484611005e+00, 3.3463606867e-01
1.1754921600e-01, 6.4484611005e+00, 3.3219346963e-01
1.1756990400e-01, 6.4362481060e+00, 3.3463606867e-01
1.1759059200e-01, 6.4362481060e+00, 3.3463606867e-01
1.1761128000e-01, 6.4484611005e+00, 3.3463606867e-01
1.1763196800e-01, 6.4240351114e+00, 3.3463606867e-01
1.1765265600e-01, 6.4362481060e+00, 3.3463606867e-01
1.1767334400e-01, 6.4240351114e+00, 3.3463606867e-01
1.1769403200e-01, 6.4362481060e+00, 3.3219346963e-01
1.1771472000e-01, 6.4240351114e+00, 3.3463606867e-01
1.1773540800e-01, 6.4240351114e+00, 3.3463606867e-01
1.1775609600e-01, 6.4240351114e+00, 3.3463606867e-01
1.1777678400e-01, 6.4240351114e+00, 3.3463606867e-01
1.1779747200e-01, 6.4240351114e+00, 3.3219346963e-01
1.1781816000e-01, 6.4240351114e+00, 3.3463606867e-01
1.1783884800e-01, 6.4118221169e+00, 3.3463606867e-01
1.1785953600e-01, 6.4240351114e+00, 3.3219346963e-01
1.1788022400e-01, 6.4118221169e+00, 3.3219346963e-01
1.1790091200e-01, 6.4118221169e+00, 3.3463606867e-01
1.1792160000e-01, 6.4240351114e+00, 3.3463606867e-01
1.1794228800e-01, 6.4118221169e+00, 3.3463606867e-01
1.1796297600e-01, 6.4118221169e+00, 3.3463606867e-01
1.1798366400e-01, 6.4118221169e+00, 3.3463606867e-01
1.1800435200e-01, 6.4118221169e+00, 3.3219346963e-01
1.1802504000e-01, 6.3996091224e+00, 3.3219346963e-01
1.1804572800e-01, 6.3996091224e+00, 3.3463606867e-01
1.1806641600e-01, 6.3996091224e+00, 3.3219346963e-01
1.1808710400e-01, 6.3996091224e+00, 3.3463606867e-01
1.1810779200e-01, 6.3996091224e+00, 3.3463606867e-01
1.1812848000e-01, 6.3996091224e+00, 3.3463606867e-01
1.1814916800e-01, 6.3996091224e+00, 3.3219346963e-01
1.1816985600e-01, 6.3873961279e+00, 3.3463606867e-01
1.1819054400e-01, 6.3873961279e+00, 3.3219346963e-01
1.1821123200e-01, 6.3873961279e+00, 3.3463606867e-01
1.1823192000e-01, 6.3873961279e+00, 3.3463606867e-01
1.1825260800e-01, 6.3996091224e+00, 3.3463606867e-01
1.1827329600e-01, 6.3751831334e+00, 3.3463606867e-01
1.1829398400e-01, 6.3873961279e+00, 3.3219346963e-01
1.1831467200e-01, 6.3873961279e+00, 3.3463606867e-01
1.1833536000e-01, 6.3751831334e+00, 3.3463606867e-01
1.1835604800e-01, 6.3751831334e+00, 3.3219346963e-01
1.1837673600e-01, 6.3629701389e+00, 3.3463606867e-01
1.1839742400e-01, 6.3751831334e+00, 3.3463606867e-01
1.1841811200e-01, 6.3629701389e+00, 3.3463606867e-01
1.1843880000e-01, 6.3751831334e+00, 3.3219346963e-01
1.1845948800e-01, 6.3751831334e+00, 3.3463606867e-01
1.1848017600e-01, 6.3629701389e+00, 3.3463606867e-01
1.1850086400e-01, 6.3629701389e+00, 3.3463606867e-01
1.1852155200e-01, 6.3629701389e+00, 3.3463606867e-01
1.1854224000e-01, 6.3629701389e+00, 3.3463606867e-01
1.1856292800e-01, 6.3629701389e+00, 3.3463606867e-01
1.1858361600e-01, 6.3507571444e+00, 3.3219346963e-01
1.1860430400e-01, 6.3629701389e+00, 3.3463606867e-01
1.1862499200e-01, 6.3507571444e+00, 3.3463606867e-01
1.1864568000e-01, 6.3507571444e+00, 3.3463606867e-01
1.1866636800e-01, 6.3507571444e+00, 3.3219346963e-01
1.1868705600e-01, 6.3507571444e+00, 3.3463606867e-01
1.1870774400e-01, 6.3385441499e+00, 3.3463606867e-01
1.1872843200e-01, 6.3385441499e+00, 3.3463606867e-01
1.1874912000e-01, 6.3385441499e+00, 3.3463606867e-01
1.1876980800e-01, 6.3507571444e+00, 3.3707866771e-01
1.1879049600e-01, 6.3385441499e+00, 3.3463606867e-01
1.1881118400e-01, 6.3263311554e+00, 3.3219346963e-01
1.1883187200e-01, 6.3507571444e+00, 3.3219346963e-01
1.1885256000e-01, 6.3385441499e+00, 3.3463606867e-01
1.1887324800e-01, 6.3263311554e+00, 3.3219346963e-01
1.1889393600e-01, 6.3263311554e+00, 3.3219346963e-01
1.1891462400e-01, 6.3385441499e+00, 3.3463606867e-01
1.1893531200e-01, 6.3263311554e+00, 3.3463606867e-01
1.1895600000e-01, 6.3263311554e+00, 3.3463606867e-01
1.1897668800e-01, 6.3385441499e+00, 3.3463606867e-01
1.1899737600e-01, 6.3263311554e+00, 3.3463606867e-01
1.1901806400e-01, 6.3263311554e+00, 3.3463606867e-01
1.1903875200e-01, 6.3263311554e+00, 3.3219346963e-01
1.1905944000e-01, 6.3263311554e+00, 3.3219346963e-01
1.1908012800e-01, 6.3141181609e+00, 3.3219346963e-01
1.1910081600e-01, 6.3019051664e+00, 3.3463606867e-01
1.1912150400e-01, 6.3141181609e+00, 3.3219346963e-01
1.1914219200e-01, 6.3019051664e+00, 3.3463606867e-01
1.1916288000e-01, 6.3263311554e+00, 3.3463606867e-01
1.1918356800e-01, 6.3141181609e+00, 3.3219346963e-01
1.1920425600e-01, 6.3019051664e+00, 3.3463606867e-01
1.1922494400e-01, 6.3019051664e+00, 3.3463606867e-01
1.1924563200e-01, 6.3019051664e+00, 3.3463606867e-01
1.1926632000e-01, 6.3019051664e+00, 3.3463606867e-01
1.1928700800e-01, 6.3019051664e+00, 3.3219346963e-01
1.1930769600e-01, 6.2896921718e+00, 3.3463606867e-01
1.1932838400e-01, 6.2896921718e+00, 3.3463606867e-01
1.1934907200e-01, 6.3019051664e+00, 3.3463606867e-01
1.1936976000e-01, 6.2896921718e+00, 3.3463606867e-01
1.1939044800e-01, 6.2896921718e+00, 3.3463606867e-01
1.1941113600e-01, 6.2896921718e+00, 3.3463606867e-01
1.1943182400e-01, 6.2896921718e+00, 3.3463606867e-01
1.1945251200e-01, 6.2774791773e+00, 3.3463606867e-01
1.1947320000e-01, 6.2896921718e+00, 3.3219346963e-01
1.1949388800e-01, 6.2774791773e+00, 3.3219346963e-01
1.1951457600e-01, 6.2896921718e+00, 3.3463606867e-01
1.1953526400e-01, 6.2774791773e+00, 3.3707866771e-01
1.1955595200e-01, 6.2896921718e+00, 3.3219346963e-01
1.1957664000e-01, 6.2774791773e+00, 3.3219346963e-01
1.1959732800e-01, 6.2774791773e+00, 3.3707866771e-01
1.1961801600e-01, 6.2774791773e+00, 3.3219346963e-01
1.1963870400e-01, 6.2774791773e+00, 3.3219346963e-01
1.1965939200e-01, 6.2774791773e+00, 3.3463606867e-01
1.1968008000e-01, 6.2652661828e+00, 3.3463606867e-01
1.1970076800e-01, 6.2652661828e+00, 3.3707866771e-01
1.1972145600e-01, 6.2652661828e+00, 3.3463606867e-01
1.1974214400e-01, 6.2652661828e+00, 3.3463606867e-01
1.1976283200e-01, 6.2530531883e+00, 3.3463606867e-01
1.1978352000e-01, 6.2652661828e+00, 3.3463606867e-01
1.1980420800e-01, 6.2652661828e+00, 3.3463606867e-01
1.1982489600e-01, 6.2530531883e+00, 3.3463606867e-01
1.1984558400e-01, 6.2652661828e+00, 3.3463606867e-01
1.1986627200e-01, 6.2408401938e+00, 3.3219346963e-01
1.1988696000e-01, 6.2530531883e+00, 3.3463606867e-01
1.1990764800e-01, 6.2652661828e+00, 3.3463606867e-01
1.1992833600e-01, 6.2408401938e+00, 3.3463606867e-01
1.1994902400e-01, 6.2530531883e+00, 3.3707866771e-01
